X,Y,FID,GISDBID,Mode,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,Weekday_On,Weekday_Of,Saturday_O,Saturday_1,Sunday_Ons,Sunday_Off
-8367296.464,4858224.283,4654,275318N,Bus,27,Northbound,5318,Broad St & Spruce St,39.946868,-75.164703,Fall 2023,17,2,4,0,5,0
-8367476.467,4866195.571,4655,333115S,Bus,33,Southbound,3115,22nd St & Clearfield Av,40.001743,-75.16632,Fall 2023,58,11,39,10,25,9
-8367240.359,4858563.922,4656,2715941N,Bus,27,Northbound,15941,Broad St & Walnut St,39.949207,-75.164199,Fall 2023,47,33,23,6,13,5
-8367696.435,4864889.076,4657,333119S,Bus,33,Southbound,3119,22nd St & Cumberland St,39.992752,-75.168296,Fall 2023,77,39,47,28,41,27
-8380622.854,4881207.834,4658,2729824N,Bus,27,Northbound,29824,Chemical Rd & Germantown Pk - MBNS,40.104969,-75.284416,Fall 2023,0,1,0,0,0,0
-8367772.02,4864435.018,4659,333120S,Bus,33,Southbound,3120,22nd St & Dauphin St,39.989627,-75.168975,Fall 2023,84,58,42,31,37,28
-8376937.733,4878415.582,4660,2730733N,Bus,27,Northbound,30733,Crescent Av & Germantown Pk,40.085781,-75.251312,Fall 2023,1,8,0,0,0,0
-8367851.057,4863977.784,4661,333121S,Bus,33,Southbound,3121,22nd St & Diamond St,39.98648,-75.169685,Fall 2023,226,129,139,73,88,42
-8377139.89,4878196.315,4662,2730732N,Bus,27,Northbound,30732,Cresent Av & Wagner Rd,40.084274,-75.253128,Fall 2023,0,1,0,0,0,0
-8367505.41,4866022.059,4663,333128S,Bus,33,Southbound,3128,22nd St & Fox St,40.000549,-75.16658,Fall 2023,119,70,80,46,59,24
-8372392.225,4871383.433,4664,276841N,Bus,27,Northbound,6841,Dupont St & Henry Av,40.037433,-75.210479,Fall 2023,4,6,1,1,0,1
-8367662.482,4865084.073,4665,333132S,Bus,33,Southbound,3132,22nd St & Huntingdon St,39.994094,-75.167991,Fall 2023,72,38,38,19,23,17
-8372771.045,4871143.822,4666,276842N,Bus,27,Northbound,6842,Dupont St & Lawnton St,40.035785,-75.213882,Fall 2023,6,14,6,8,2,1
-8367624.299,4865322.957,4667,33589S,Bus,33,Southbound,589,22nd St & Lehigh Av,39.995738,-75.167648,Fall 2023,305,185,158,71,142,63
-8372570.558,4871268.134,4668,276840N,Bus,27,Northbound,6840,Dupont St & Lawnton St - MBFS,40.03664,-75.212081,Fall 2023,0,5,1,3,1,0
-8367958.926,4863323.281,4669,333142S,Bus,33,Southbound,3142,22nd St & Montgomery Av,39.981975,-75.170654,Fall 2023,54,33,37,12,23,16
-8381898.464,4880810.805,4670,2731278N,Bus,27,Northbound,31278,Gallagher Rd & Chemical Rd - FS,40.102241,-75.295875,Fall 2023,0,23,1,19,0,13
-8367886.68,4863755.641,4671,333146S,Bus,33,Southbound,3146,22nd St & Norris St,39.984951,-75.170005,Fall 2023,126,61,64,28,46,21
-8380334.091,4881378.701,4672,2729823N,Bus,27,Northbound,29823,Germantown Pk & Chemical Rd - MBFS,40.106143,-75.281822,Fall 2023,0,2,0,1,0,2
-8367364.368,4866876.278,4673,333149S,Bus,33,Southbound,3149,22nd St & Ontario St,40.006427,-75.165313,Fall 2023,39,21,25,7,19,5
-8376865.487,4878307.912,4674,27511N,Bus,27,Northbound,511,Germantown Pk & Church Rd - MBNS,40.085041,-75.250663,Fall 2023,0,11,0,1,0,0
-8368007.35,4863026.19,4675,333158S,Bus,33,Southbound,3158,22nd St & Ridge Av,39.97993,-75.171089,Fall 2023,121,156,95,77,64,50
-8380712.8,4882457.53,4676,2731455N,Bus,27,Northbound,31455,Germantown Pk & Launfall Rd - MBNS,40.113555,-75.285224,Fall 2023,0,21,2,24,1,12
-8367586.896,4865547.46,4677,3330809S,Bus,33,Southbound,30809,22nd St & Somerset St,39.997283,-75.167312,Fall 2023,175,89,111,48,78,33
-8374842.478,4874095.458,4678,2714997N,Bus,27,Northbound,14997,Henry Av & Cheswick Rd - MBNS,40.056083,-75.23249,Fall 2023,10,46,8,12,2,6
-8367814.544,4864203.42,4679,333168S,Bus,33,Southbound,3168,22nd St & Susquehanna Av,39.988033,-75.169357,Fall 2023,100,74,50,46,33,27
-8373413.136,4873093.013,4680,271308N,Bus,27,Northbound,1308,Henry Av & Cinnaminson St,40.04919,-75.21965,Fall 2023,22,142,1,6,2,3
-8367327.076,4867095.294,4681,333171S,Bus,33,Southbound,3171,22nd St & Tioga St,40.007934,-75.164978,Fall 2023,76,0,50,1,37,0
-8373799.526,4873331.508,4682,2731714N,Bus,27,Northbound,31714,Henry Av & Domino La - MBNS,40.05083,-75.223121,Fall 2023,0,4,1,2,2,1
-8367288.003,4867315.913,4683,332843S,Bus,33,Southbound,2843,22nd St & Venango St,40.009452,-75.164627,Fall 2023,103,0,56,1,40,0
-8372776.945,4871790.553,4684,278523N,Bus,27,Northbound,8523,Henry Av & Gates St,40.040233,-75.213935,Fall 2023,0,6,2,0,1,0
-8367399.211,4866662.353,4685,332846S,Bus,33,Southbound,2846,22nd St & Westmoreland St,40.004955,-75.165626,Fall 2023,40,9,12,4,15,6
-8373186.378,4872643.669,4686,2719040N,Bus,27,Northbound,19040,Henry Av & Livezey Ln,40.0461,-75.217613,Fall 2023,1,25,1,7,0,2
-8367732.168,4864656.741,4687,332852S,Bus,33,Southbound,2852,22nd St & York St,39.991153,-75.168617,Fall 2023,61,59,32,44,21,22
-8375217.068,4874800.125,4688,27520N,Bus,27,Northbound,520,Henry Av & Port Royal Av,40.060928,-75.235855,Fall 2023,12,46,5,15,4,7
-8367447.635,4867368.09,4689,3313905S,Bus,33,Southbound,13905,23rd St & Venango St Loop,40.009811,-75.166061,Fall 2023,604,0,331,0,248,0
-8374950.346,4874361.757,4690,27519N,Bus,27,Northbound,519,Henry Av & Summit Av,40.057914,-75.233459,Fall 2023,5,20,2,5,0,5
-8364804.577,4858644.804,4691,3369S,Bus,33,Southbound,69,Front St & Market St Loop,39.949764,-75.142318,Fall 2023,0,3,0,5,0,1
-8374216.528,4873583.97,4692,278531N,Bus,27,Northbound,8531,Henry Av & Wigard Av,40.052566,-75.226867,Fall 2023,3,19,2,2,0,0
-8367281.992,4867524.475,4693,338712S,Bus,33,Southbound,8712,Hunting Park Av & 22nd St,40.010887,-75.164573,Fall 2023,132,0,88,0,63,0
-8374661.584,4873756.451,4694,2730726N,Bus,27,Northbound,30726,Henry Av & Wises Mill Rd,40.053752,-75.230865,Fall 2023,0,14,2,3,0,5
-8364975.341,4858664.117,4695,3310288S,Bus,33,Southbound,10288,Market St & 2nd St,39.949897,-75.143852,Fall 2023,80,97,43,55,21,40
-8367302.364,4859209.253,4696,2717842N,Bus,27,Northbound,17842,JFK Blvd & 15th St,39.953651,-75.164756,Fall 2023,222,45,82,9,62,3
-8365200.429,4858694.031,4697,3321318S,Bus,33,Southbound,21318,Market St & 3rd St,39.950103,-75.145874,Fall 2023,69,103,35,73,14,56
-8367046.774,4859083.495,4698,2720968N,Bus,27,Northbound,20968,Juniper St & Commerce St,39.952785,-75.16246,Fall 2023,92,22,34,6,18,3
-8365372.751,4858724.525,4699,3314930S,Bus,33,Southbound,14930,Market St & 4th St,39.950313,-75.147422,Fall 2023,62,108,19,49,6,40
-8373054.687,4870537.695,4700,2716022N,Bus,27,Northbound,16022,Lyceum Av & Mitchell St,40.031616,-75.21643,Fall 2023,2,18,0,4,0,1
-8365557.097,4858754.439,4701,3314913S,Bus,33,Southbound,14913,Market St & 5th St,39.950519,-75.149078,Fall 2023,30,49,8,26,1,21
-8373215.21,4870402.343,4702,2716023N,Bus,27,Northbound,16023,Lyceum Av & Pechin St,40.030685,-75.217872,Fall 2023,2,19,4,6,1,4
-8365720.18,4858781.012,4703,3310329S,Bus,33,Southbound,10329,Market St & 6th St,39.950702,-75.150543,Fall 2023,20,30,8,19,3,12
-8372868.672,4870682.935,4704,27133N,Bus,27,Northbound,133,Lyceum  Av & Ridge Av,40.032615,-75.214759,Fall 2023,48,48,11,16,9,7
-8365899.404,4858805.989,4705,3310331S,Bus,33,Southbound,10331,Market St & 7th St,39.950874,-75.152153,Fall 2023,77,133,19,51,7,35
-8372824.59,4869533.865,4706,2731353N,Bus,27,Northbound,31353,Manayunk Av & Burnside St,40.024711,-75.214363,Fall 2023,2,12,2,5,0,2
-8366139.743,4858844.761,4707,3318457S,Bus,33,Southbound,18457,Market St & 8th St - MBNS,39.951141,-75.154312,Fall 2023,58,131,24,86,9,54
-8372551.078,4869065.93,4708,2730746N,Bus,27,Northbound,30746,Manayunk Av & Hermit St - FS,40.021492,-75.211906,Fall 2023,2,5,2,4,1,2
-8366295.145,4858871.916,4709,3310340S,Bus,33,Southbound,10340,Market St & 9th St,39.951328,-75.155708,Fall 2023,45,137,24,70,16,46
-8372760.803,4869428.036,4710,2719034N,Bus,27,Northbound,19034,Manayunk Av & Kingsley St,40.023983,-75.21379,Fall 2023,4,14,2,3,2,2
-8366463.237,4858898.49,4711,3310255S,Bus,33,Southbound,10255,Market St & 10th St,39.951511,-75.157218,Fall 2023,41,126,20,76,19,60
-8373340.889,4870289.817,4712,2716024N,Bus,27,Northbound,16024,Manayunk Av & Lyceum Av,40.029911,-75.219001,Fall 2023,3,51,2,17,2,7
-8366684.986,4858932.761,4713,3310259S,Bus,33,Southbound,10259,Market St & 11th St - MBNS,39.951747,-75.15921,Fall 2023,58,250,46,187,28,120
-8373218.66,4870141.675,4714,2716052N,Bus,27,Northbound,16052,Manayunk Av & Monastery Av,40.028892,-75.217903,Fall 2023,1,16,2,4,0,3
-8366950.817,4858973.856,4715,3310263S,Bus,33,Southbound,10263,Market St & 13th St,39.95203,-75.161598,Fall 2023,108,315,57,202,29,108
-8372947.709,4869746.834,4716,2719035N,Bus,27,Northbound,19035,Manayunk Av & Pensdale St,40.026176,-75.215469,Fall 2023,6,12,2,6,1,4
-8367382.18,4859049.078,4717,3310266S,Bus,33,Southbound,10266,Market St & 15th St,39.952548,-75.165473,Fall 2023,116,437,53,222,30,170
-8373001.254,4869837.256,4718,2719037N,Bus,27,Northbound,19037,Manayunk Av & Rector St,40.026798,-75.21595,Fall 2023,3,35,5,10,1,7
-8367557.174,4859076.234,4719,3318451S,Bus,33,Southbound,18451,Market St & 16th St,39.952735,-75.167045,Fall 2023,96,349,48,206,37,138
-8372417.717,4868831.898,4720,2730394N,Bus,27,Northbound,30394,Manayunk Av & Ridge Av - FS,40.019882,-75.210708,Fall 2023,36,34,8,9,4,3
-8367905.381,4859132.288,4721,3310272S,Bus,33,Southbound,10272,Market St & 18th St,39.953121,-75.170173,Fall 2023,82,207,35,154,15,93
-8373062.368,4869942.653,4722,2710209N,Bus,27,Northbound,10209,Manayunk Av & Roxborough Av,40.027523,-75.216499,Fall 2023,5,22,4,6,3,2
-8364805.467,4858628.105,4723,337657S,Bus,33,Southbound,7657,Market St & Front St,39.949649,-75.142326,Fall 2023,102,71,84,32,50,22
-8372499.314,4868974.933,4724,2719036N,Bus,27,Northbound,19036,Manayunk Av & Salaignac St,40.020866,-75.211441,Fall 2023,1,8,3,1,0,2
-8364571.919,4858492.479,4725,33593S,Bus,33,Southbound,593,Penn's Landing - 1,39.948715,-75.140228,Fall 2023,0,36,0,57,0,39
-8372637.684,4869221.615,4726,2719033N,Bus,27,Northbound,19033,Manayunk Av & Seville St,40.022563,-75.212684,Fall 2023,5,17,4,5,3,2
-8367592.907,4862092.99,4727,3318426S,Bus,33,Southbound,18426,Ridge Av & 19th St,39.973506,-75.167366,Fall 2023,50,70,20,35,19,27
-8381664.025,4881072.336,4728,2719047N,Bus,27,Northbound,19047,Metroplex Shop Ctr - opposite shelter,40.104038,-75.293769,Fall 2023,14,51,8,45,7,27
-8367838.256,4862653.859,4729,3312293S,Bus,33,Southbound,12293,Ridge Av & Jefferson St,39.977367,-75.16957,Fall 2023,101,48,57,22,41,21
-8380580.33,4882987.381,4730,27246N,Bus,27,Northbound,246,Plymouth Meeting Mall,40.117195,-75.284034,Fall 2023,0,74,0,66,0,33
-8367742.298,4862433.342,4731,3312307S,Bus,33,Southbound,12307,Ridge Av & Master St,39.975849,-75.168708,Fall 2023,91,48,44,18,38,15
-8375819.974,4876252.23,4732,2712370N,Bus,27,Northbound,12370,Ridge Av & Bells Mill Rd - FS,40.070911,-75.241271,Fall 2023,2,9,0,5,1,3
-8367936.773,4862884.403,4733,3312320S,Bus,33,Southbound,12320,Ridge Av & Oxford St,39.978954,-75.170455,Fall 2023,38,18,20,12,11,7
-8375614.479,4875251.748,4734,2712253N,Bus,27,Northbound,12253,Ridge Av & Cathedral Rd,40.064033,-75.239425,Fall 2023,16,63,8,34,5,23
-8374843.368,4872493.892,4735,3530919L,Bus,35,Loop,30919,Domino La & Ridge Av,40.04507,-75.232498,Fall 2023,2,1,1,2,1,10
-8375644.201,4875212.33,4736,2719281N,Bus,27,Northbound,19281,Ridge Av & Cathedral Rd - FS,40.063762,-75.239692,Fall 2023,0,13,0,0,0,1
-8375287.533,4872244.802,4737,3518031L,Bus,35,Loop,18031,Domino Ln & Fowler St,40.043357,-75.236488,Fall 2023,0,1,0,1,0,0
-8375666.353,4875594.152,4738,2730728N,Bus,27,Northbound,30728,Ridge Av & Grakyn Ln - MBFS,40.066387,-75.239891,Fall 2023,2,2,0,1,0,1
-8375054.764,4872379.162,4739,3518032L,Bus,35,Loop,18032,Domino Ln & Fowler St - MBFS,40.044281,-75.234397,Fall 2023,0,1,0,0,0,1
-8372986.782,4870900.436,4740,2712274N,Bus,27,Northbound,12274,Ridge Av & Green Ln,40.034111,-75.21582,Fall 2023,57,51,24,14,15,12
-8375490.469,4871895.389,4741,3518030L,Bus,35,Loop,18030,Domino Ln & Umbria St - MBFS,40.040954,-75.238311,Fall 2023,0,3,0,0,0,0
-8375707.876,4875877.074,4742,2719042N,Bus,27,Northbound,19042,Ridge Av & Manatawna Av,40.068332,-75.240264,Fall 2023,0,15,1,8,0,6
-8374581.768,4870199.39,4743,3530918L,Bus,35,Loop,30918,Leverington Av & Main St,40.029289,-75.230148,Fall 2023,2,0,0,1,0,1
-8376170.742,4876791.06,4744,2730730N,Bus,27,Northbound,30730,Ridge Av & Northwestern Av - MBFS,40.074615,-75.244422,Fall 2023,0,1,0,0,0,2
-8374022.053,4870554.85,4745,3531012L,Bus,35,Loop,31012,Leverington Av & Silverwood St,40.031734,-75.22512,Fall 2023,1,1,1,0,0,0
-8375973.707,4876534.734,4746,2712415N,Bus,27,Northbound,12415,Ridge Av & Northwestern Av - MBNS,40.072853,-75.242652,Fall 2023,3,30,0,12,1,4
-8374468.778,4870262.631,4747,3531014L,Bus,35,Loop,31014,Leverington Av & Umbria St,40.029724,-75.229133,Fall 2023,0,0,0,1,1,0
-8372485.622,4868512.984,4748,2712319N,Bus,27,Northbound,12319,Ridge Av & Osborn St,40.017688,-75.211318,Fall 2023,2,15,2,3,0,2
-8373740.081,4869587.652,4749,3516038L,Bus,35,Loop,16038,Main St & Cotton St,40.025081,-75.222587,Fall 2023,0,3,1,2,0,0
-8372371.853,4868313.996,4750,2714995N,Bus,27,Northbound,14995,Ridge Av & Osborn St - MBNS,40.016319,-75.210296,Fall 2023,10,13,2,8,1,2
-8373767.243,4869587.652,4751,3516200L,Bus,35,Loop,16200,Main St & Cotton St,40.025081,-75.222831,Fall 2023,3,1,4,1,3,0
-8371985.463,4868119.953,4752,272N,Bus,27,Northbound,2,Ridge Av & Wissahickon Transfer Center,40.014984,-75.206825,Fall 2023,187,46,83,14,54,8
-8372750.673,4868585.081,4753,3530914L,Bus,35,Loop,30914,Main St & Dawson St,40.018184,-75.213699,Fall 2023,0,0,1,1,0,0
-8376693.053,4877254.413,4754,2730731N,Bus,27,Northbound,30731,Ridge Pk & Barren Hill Rd - MBNS,40.0778,-75.249114,Fall 2023,3,17,0,12,1,4
-8374224.989,4869845.543,4755,3516040L,Bus,35,Loop,16040,Main St &  Green Ln,40.026855,-75.226943,Fall 2023,1,1,1,2,1,4
-8379018.517,4879026.12,4756,2712372N,Bus,27,Northbound,12372,Ridge Pk & Birch Dr - FS,40.089977,-75.270004,Fall 2023,0,0,1,0,0,0
-8374236.9,4869834.93,4757,3518393L,Bus,35,Loop,18393,Main St & Green Ln - FS,40.026782,-75.22705,Fall 2023,4,0,3,1,2,1
-8379274.107,4879125.939,4758,2730734N,Bus,27,Northbound,30734,Ridge Pk & Birch Dr - MBFS,40.090663,-75.2723,Fall 2023,1,2,2,1,0,0
-8372727.742,4868569.528,4759,3516030L,Bus,35,Loop,16030,Main St & Haines St,40.018077,-75.213493,Fall 2023,0,0,1,0,0,0
-8380923.528,4879663.907,4760,2719045N,Bus,27,Northbound,19045,Ridge Pk & Butler Pk - FS,40.09436,-75.287117,Fall 2023,1,23,4,16,0,11
-8372972.31,4868865.622,4761,3516205L,Bus,35,Loop,16205,Main St & Hermit St,40.020114,-75.21569,Fall 2023,1,0,1,2,0,1
-8380712.021,4879612.83,4762,2730736N,Bus,27,Northbound,30736,Ridge Pk & Butler Pk - MBNS,40.094009,-75.285217,Fall 2023,0,14,1,10,1,5
-8372945.149,4868864.023,4763,3530907L,Bus,35,Loop,30907,Main St & Hermit St,40.020103,-75.215446,Fall 2023,1,0,0,0,0,0
-8381869.632,4879894.848,4764,2730462N,Bus,27,Northbound,30462,Ridge Pk & Chemical Rd,40.095947,-75.295616,Fall 2023,2,12,2,10,1,6
-8373360.482,4869280.488,4765,3516034L,Bus,35,Loop,16034,Main St & Jamestown St,40.022968,-75.219177,Fall 2023,0,0,0,0,0,0
-8377127.088,4877826.614,4766,27521N,Bus,27,Northbound,521,Ridge Pk & Church Rd,40.081733,-75.253013,Fall 2023,0,3,0,1,0,1
-8373385.083,4869284.268,4767,3516203L,Bus,35,Loop,16203,Main St & Jamestown St,40.022994,-75.219398,Fall 2023,1,1,2,0,1,0
-8377279.929,4878087.484,4768,2714999N,Bus,27,Northbound,14999,Ridge Pk & Crescent Av,40.083526,-75.254386,Fall 2023,1,12,3,7,0,3
-8372602.062,4868368.357,4769,3530915L,Bus,35,Loop,30915,Main St & Kalos St,40.016693,-75.212364,Fall 2023,0,0,0,0,0,0
-8378511.457,4878831.285,4770,2719044N,Bus,27,Northbound,19044,Ridge Pk & Joshua Rd,40.088638,-75.265449,Fall 2023,0,5,0,4,0,2
-8373965.169,4869707.438,4771,3516039L,Bus,35,Loop,16039,Main St & Levering St,40.025905,-75.224609,Fall 2023,1,2,0,2,2,1
-8381196.149,4879719.932,4772,2724009N,Bus,27,Northbound,24009,Ridge Pk & Little Av - MBNS,40.094745,-75.289566,Fall 2023,2,12,2,12,2,6
-8373982.98,4869700.751,4773,3530913L,Bus,35,Loop,30913,Main St & Levering St,40.025859,-75.224769,Fall 2023,2,3,2,2,1,2
-8381407.545,4879762.715,4774,2719046N,Bus,27,Northbound,19046,Ridge Pk & Lynda Rd,40.095039,-75.291465,Fall 2023,1,12,0,8,0,5
-8373457.218,4869379.192,4775,3516036L,Bus,35,Loop,16036,Main St & Pensdale St,40.023647,-75.220046,Fall 2023,0,1,1,0,0,0
-8376469.746,4877034.154,4776,2719043N,Bus,27,Northbound,19043,Ridge Pk & Manor Rd,40.076286,-75.247108,Fall 2023,0,5,3,3,0,5
-8373481.931,4869383.553,4777,3516202L,Bus,35,Loop,16202,Main St & Pensdale St,40.023677,-75.220268,Fall 2023,0,0,0,0,0,0
-8378128.407,4878690.872,4778,2727353N,Bus,27,Northbound,27353,Ridge Pk & Mulberry Ln,40.087673,-75.262008,Fall 2023,2,8,0,4,0,7
-8373595.7,4869512.786,4779,3516037L,Bus,35,Loop,16037,Main St & Rector St,40.024566,-75.22129,Fall 2023,0,1,0,1,0,2
-8380120.024,4879456.254,4780,2712438N,Bus,27,Northbound,12438,Ridge Pk & Spring Mill Rd,40.092933,-75.279899,Fall 2023,1,3,0,1,0,3
-8373634.773,4869520.055,4781,3516201L,Bus,35,Loop,16201,Main St & Rector St,40.024616,-75.221641,Fall 2023,4,0,3,0,1,1
-8379789.627,4879331.985,4782,2730735N,Bus,27,Northbound,30735,Ridge Pk & Spring Mill Rd - MBNS,40.092079,-75.276931,Fall 2023,1,2,0,3,1,1
-8372395.676,4868297.862,4783,3531059L,Bus,35,Loop,31059,Main St & Ridge Av - MBFS,40.016208,-75.21051,Fall 2023,0,0,2,0,3,0
-8367369.489,4859085.092,4784,27515S,Bus,27,Southbound,515,15th St & Market St,39.952796,-75.165359,Fall 2023,101,287,16,128,6,80
-8372395.676,4868282.309,4785,3530319L,Bus,35,Loop,30319,Main St & Ridge Av - MBNS,40.016101,-75.21051,Fall 2023,0,1,0,0,0,1
-8367718.587,4856957.021,4786,2715202S,Bus,27,Southbound,15202,15th St & Washington Av,39.93814,-75.168495,Fall 2023,13,21,4,8,2,2
-8373247.492,4869167.394,4787,3516033L,Bus,35,Loop,16033,Main St & Shurs Ln,40.02219,-75.218162,Fall 2023,0,0,0,1,0,1
-8367142.731,4859336.03,4788,275131S,Bus,27,Southbound,5131,Broad St & Arch St,39.954524,-75.163322,Fall 2023,18,112,3,44,1,15
-8373271.315,4869170.156,4789,3516204L,Bus,35,Loop,16204,Main St & Shurs Ln,40.022209,-75.218376,Fall 2023,0,0,0,0,0,1
-8367420.474,4857608.926,4790,2715192S,Bus,27,Southbound,15192,Broad St & Bainbridge St - FS,39.94263,-75.165817,Fall 2023,2,7,2,6,0,2
-8372594.381,4868378.823,4791,3516028L,Bus,35,Loop,16028,Main St & Sumac St - FS,40.016765,-75.212295,Fall 2023,1,0,0,0,0,1
-8367489.269,4857060.684,4792,275150S,Bus,27,Southbound,5150,Broad St & Carpenter St,39.938854,-75.166435,Fall 2023,0,9,0,1,0,1
-8373554.957,4870554.85,4793,3516194L,Bus,35,Loop,16194,Manayunk Av & Dupont St,40.031734,-75.220924,Fall 2023,0,0,0,0,0,0
-8367502.85,4857111.064,4794,2715196S,Bus,27,Southbound,15196,Broad St & Carpenter St,39.939201,-75.166557,Fall 2023,5,77,6,26,3,13
-8373487.831,4870471.69,4795,3516193L,Bus,35,Loop,16193,Manayunk Av & Green Ln,40.031162,-75.220321,Fall 2023,0,0,0,0,0,0
-8367462.886,4857359.193,4796,2715194S,Bus,27,Southbound,15194,Broad St & Catherine St,39.94091,-75.166198,Fall 2023,2,52,1,7,0,0
-8373632.212,4870648.624,4797,3516195L,Bus,35,Loop,16195,Manayunk Av & Krams St,40.032379,-75.221618,Fall 2023,0,0,0,0,0,0
-8367232.789,4858748.921,4798,2715185S,Bus,27,Southbound,15185,Broad St & Chestnut St - FS,39.950481,-75.164131,Fall 2023,40,57,14,30,3,20
-8373711.249,4870741.235,4799,3516196L,Bus,35,Loop,16196,Manayunk Av & Leverington Av,40.033016,-75.222328,Fall 2023,0,0,0,0,0,0
-8367481.588,4857248.994,4800,2715195S,Bus,27,Southbound,15195,Broad St & Christian St,39.940151,-75.166366,Fall 2023,0,71,1,10,0,7
-8373340.889,4870289.817,4801,3516024L,Bus,35,Loop,16024,Manayunk Av & Lyceum Av,40.029911,-75.219001,Fall 2023,0,0,0,0,0,0
-8367439.175,4857505.983,4802,2715193S,Bus,27,Southbound,15193,Broad St & Fitzwater St,39.941921,-75.165985,Fall 2023,1,18,0,3,0,5
-8373218.66,4870141.675,4803,3516052L,Bus,35,Loop,16052,Manayunk Av & Monastery Av,40.028892,-75.217903,Fall 2023,0,2,0,0,0,0
-8367283.662,4858431.492,4804,2715187S,Bus,27,Southbound,15187,Broad St & Locust St,39.948295,-75.164588,Fall 2023,12,31,13,11,2,9
-8373949.918,4871797.823,4805,3516180L,Bus,35,Loop,16180,Ridge Av & Cinnaminson St,40.040283,-75.224472,Fall 2023,2,0,5,0,2,0
-8367369.489,4857919.649,4806,2715190S,Bus,27,Southbound,15190,Broad St & Lombard St,39.94477,-75.165359,Fall 2023,4,22,2,7,0,3
-8374754.202,4872496.655,4807,35907L,Bus,35,Loop,907,Ridge Av & Domino Ln - FS,40.045089,-75.231697,Fall 2023,12,8,15,9,14,5
-8367347.448,4858053.234,4808,2715189S,Bus,27,Southbound,15189,Broad St & Pine St,39.94569,-75.165161,Fall 2023,2,14,2,6,2,0
-8374041.645,4871949.771,4809,3516179L,Bus,35,Loop,16179,Ridge Av & Fairthorne Av - MBFS,40.041328,-75.225296,Fall 2023,0,0,2,0,0,0
-8367099.428,4859602.513,4810,2717170S,Bus,27,Southbound,17170,Broad St & Race St,39.956359,-75.162933,Fall 2023,19,209,0,51,3,36
-8373721.379,4871453.369,4811,3512269L,Bus,35,Loop,12269,Ridge Av & Fountain St - FS,40.037914,-75.222419,Fall 2023,3,0,0,0,1,0
-8367393.312,4857772.418,4812,2715191S,Bus,27,Southbound,15191,Broad St & South St,39.943756,-75.165573,Fall 2023,10,18,0,10,0,8
-8372607.962,4870437.816,4813,3516186L,Bus,35,Loop,16186,Ridge Av & Gerhard St,40.030929,-75.212417,Fall 2023,1,0,0,2,1,0
-8367313.384,4858258.697,4814,2715188S,Bus,27,Southbound,15188,Broad St & Spruce St,39.947105,-75.164855,Fall 2023,10,21,0,5,0,4
-8373015.614,4870906.978,4815,3512275L,Bus,35,Loop,12275,Ridge Av & Green Ln,40.034156,-75.216079,Fall 2023,4,5,1,3,3,4
-8367256.5,4858599.934,4816,2715186S,Bus,27,Southbound,15186,Broad St & Walnut St,39.949455,-75.164344,Fall 2023,36,40,8,25,6,12
-8373350.24,4871282.528,4817,3518045L,Bus,35,Loop,18045,Ridge Av & Hermitage St,40.036739,-75.219085,Fall 2023,0,0,1,0,0,0
-8367674.393,4857127.615,4818,272635S,Bus,27,Southbound,2635,Carpenter St & 15th St,39.939315,-75.168098,Fall 2023,3,9,2,8,1,2
-8373176.136,4871124.92,4819,3516181L,Bus,35,Loop,16181,Ridge Av & Leverington Av,40.035655,-75.217521,Fall 2023,4,2,2,3,0,1
-8381751.522,4880468.803,4820,2727327S,Bus,27,Southbound,27327,Chemical Rd & Gallagher Rd - FS,40.099891,-75.294555,Fall 2023,15,4,14,1,8,0
-8372862.772,4870727.278,4821,35123L,Bus,35,Loop,123,Ridge Av & Lyceum Av,40.03292,-75.214706,Fall 2023,2,5,2,1,4,1
-8380465.671,4881236.069,4822,2727223S,Bus,27,Southbound,27223,Chemical Rd & Germantown Pk - MBFS,40.105163,-75.283004,Fall 2023,4,0,7,1,1,0
-8372699.689,4870542.638,4823,3516185L,Bus,35,Loop,16185,Ridge Av & Monastary Av,40.03165,-75.213241,Fall 2023,0,0,0,0,0,0
-8381403.315,4880876.296,4824,275910S,Bus,27,Southbound,5910,Chemical Rd & Metroplex Dr,40.102691,-75.291427,Fall 2023,2,1,1,0,1,0
